"","id","Datum","Warengruppe","Umsatz","wochentag","jahreszeit","monat","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode","KielerWoche","Feiertag","Ferien"
"2341",1412132,2014-12-13,2,401.072721907004,"Samstag","Winter","12",5,4.75,10,61,FALSE,FALSE,FALSE
"2342",1412142,2014-12-14,2,588.469539344584,"Sonntag","Winter","12",4,3.5,9,10,FALSE,FALSE,FALSE
"2343",1412152,2014-12-15,2,243.234625513043,"Montag","Winter","12",7,4.75,11,61,FALSE,FALSE,FALSE
"2344",1412162,2014-12-16,2,280.87425993814,"Dienstag","Winter","12",8,4.625,12,61,FALSE,FALSE,FALSE
"2345",1412172,2014-12-17,2,269.192321020123,"Mittwoch","Winter","12",7,3.625,10,61,FALSE,FALSE,FALSE
"2346",1412182,2014-12-18,2,303.352792801362,"Donnerstag","Winter","12",7,10,11,61,FALSE,FALSE,FALSE
"2347",1412192,2014-12-19,2,307.884791280942,"Freitag","Winter","12",5,8.125,15,61,FALSE,FALSE,FALSE
"2348",1412202,2014-12-20,2,384.797857820002,"Samstag","Winter","12",6,5.375,24,21,FALSE,FALSE,FALSE
"2349",1412212,2014-12-21,2,508.555021590987,"Sonntag","Winter","12",6,6.625,14,21,FALSE,FALSE,FALSE
"2350",1412222,2014-12-22,2,320.634871026775,"Montag","Winter","12",7,9.75,21,63,FALSE,FALSE,TRUE
"2351",1412232,2014-12-23,2,408.003200633712,"Dienstag","Winter","12",7,9.125,19,61,FALSE,FALSE,TRUE
"2352",1412242,2014-12-24,2,477.653662285463,"Mittwoch","Winter","12",5,7.75,21,61,FALSE,TRUE,TRUE
"2353",1412272,2014-12-27,2,513.661678925283,"Samstag","Winter","12",3,-0.25,8,NA,FALSE,FALSE,TRUE
"2354",1412282,2014-12-28,2,623.538032623429,"Sonntag","Winter","12",1,-0.5,7,0,FALSE,FALSE,TRUE
"2355",1412292,2014-12-29,2,458.033861425878,"Montag","Winter","12",5,0.75,10,0,FALSE,FALSE,TRUE
"2356",1412302,2014-12-30,2,581.740967169718,"Dienstag","Winter","12",7,5.25,9,21,FALSE,FALSE,TRUE
"2357",1412312,2014-12-31,2,643.377780141136,"Mittwoch","Winter","12",6,7.375,11,61,FALSE,TRUE,TRUE
"2358",1501022,2015-01-02,2,512.177720196036,"Freitag","Winter","01",6,7.75,24,61,FALSE,FALSE,TRUE
"2359",1501032,2015-01-03,2,495.483686243828,"Samstag","Winter","01",7,4.875,25,69,FALSE,FALSE,TRUE
"2360",1501042,2015-01-04,2,652.43960117373,"Sonntag","Winter","01",0,4.75,15,NA,FALSE,FALSE,TRUE
"2361",1501052,2015-01-05,2,349.399884653548,"Montag","Winter","01",8,5.875,8,20,FALSE,FALSE,TRUE
"2362",1501062,2015-01-06,2,310.462558578491,"Dienstag","Winter","01",8,3.625,8,10,FALSE,FALSE,TRUE
"2363",1501072,2015-01-07,2,289.568739500106,"Mittwoch","Winter","01",6,5.75,10,61,FALSE,FALSE,FALSE
"2364",1501082,2015-01-08,2,313.907584824392,"Donnerstag","Winter","01",8,6.375,9,61,FALSE,FALSE,FALSE
"2365",1501092,2015-01-09,2,314.26237720896,"Freitag","Winter","01",6,7.5,25,63,FALSE,FALSE,FALSE
"2366",1501102,2015-01-10,2,349.344531472799,"Samstag","Winter","01",6,10,28,61,FALSE,FALSE,FALSE
"2367",1501112,2015-01-11,2,551.204782732623,"Sonntag","Winter","01",5,4.25,23,61,FALSE,FALSE,FALSE
"2368",1501122,2015-01-12,2,254.720970873776,"Montag","Winter","01",7,7.5,19,61,FALSE,FALSE,FALSE
"2369",1501132,2015-01-13,2,253.267146283048,"Dienstag","Winter","01",7,7.75,14,61,FALSE,FALSE,FALSE
"2370",1501142,2015-01-14,2,229.38414618971,"Mittwoch","Winter","01",6,3.125,16,71,FALSE,FALSE,FALSE
"2371",1501152,2015-01-15,2,251.148387388712,"Donnerstag","Winter","01",7,6.75,14,61,FALSE,FALSE,FALSE
"2372",1501162,2015-01-16,2,314.442179091712,"Freitag","Winter","01",6,6.75,13,0,FALSE,FALSE,FALSE
"2373",1501172,2015-01-17,2,447.611692815639,"Samstag","Winter","01",1,4.25,12,21,FALSE,FALSE,FALSE
"2374",1501182,2015-01-18,2,615.895161452642,"Sonntag","Winter","01",8,2,9,61,FALSE,FALSE,FALSE
"2375",1501192,2015-01-19,2,287.12848916472,"Montag","Winter","01",7,1,5,71,FALSE,FALSE,FALSE
"2376",1501202,2015-01-20,2,297.627496877784,"Dienstag","Winter","01",7,-0.375,4,77,FALSE,FALSE,FALSE
"2377",1501212,2015-01-21,2,285.545986768458,"Mittwoch","Winter","01",8,-1.125,4,10,FALSE,FALSE,FALSE
"2378",1501222,2015-01-22,2,265.194435459988,"Donnerstag","Winter","01",7,-1.375,3,49,FALSE,FALSE,FALSE
"2379",1501232,2015-01-23,2,279.183609587953,"Freitag","Winter","01",8,-1.25,5,20,FALSE,FALSE,FALSE
"2380",1501242,2015-01-24,2,415.166425975778,"Samstag","Winter","01",7,-0.5,10,71,FALSE,FALSE,FALSE
"2381",1501252,2015-01-25,2,555.586060097281,"Sonntag","Winter","01",6,2.875,6,NA,FALSE,FALSE,FALSE
"2382",1501262,2015-01-26,2,285.783235454514,"Montag","Winter","01",7,3.375,10,61,FALSE,FALSE,FALSE
"2383",1501272,2015-01-27,2,286.802025247007,"Dienstag","Winter","01",2,4.875,13,NA,FALSE,FALSE,FALSE
"2384",1501282,2015-01-28,2,318.608712118946,"Mittwoch","Winter","01",7,4.875,17,61,FALSE,FALSE,FALSE
"2385",1501292,2015-01-29,2,276.548941252601,"Donnerstag","Winter","01",7,1.5,12,75,FALSE,FALSE,FALSE
"2386",1501302,2015-01-30,2,315.018937970584,"Freitag","Winter","01",7,1.125,6,NA,FALSE,FALSE,FALSE
"2387",1501312,2015-01-31,2,433.183884520481,"Samstag","Winter","01",7,-2.375,7,49,FALSE,FALSE,FALSE
"2388",1502012,2015-02-01,2,633.309542257817,"Sonntag","Winter","02",7,-0.25,9,75,FALSE,FALSE,FALSE
"2389",1502022,2015-02-02,2,338.327210161774,"Montag","Winter","02",6,1,10,22,FALSE,FALSE,FALSE
"2390",1502032,2015-02-03,2,258.959088520931,"Dienstag","Winter","02",7,-1,10,77,FALSE,FALSE,FALSE
"2391",1502042,2015-02-04,2,255.937860472559,"Mittwoch","Winter","02",6,-1.875,9,0,FALSE,FALSE,FALSE
"2392",1502052,2015-02-05,2,277.511618112389,"Donnerstag","Winter","02",5,0.75,10,22,FALSE,FALSE,FALSE
"2393",1502062,2015-02-06,2,312.249043728816,"Freitag","Winter","02",2,-0.5,6,22,FALSE,FALSE,FALSE
"2394",1502072,2015-02-07,2,381.572014473511,"Samstag","Winter","02",7,4.125,18,20,FALSE,FALSE,FALSE
"2395",1502082,2015-02-08,2,531.337730533032,"Sonntag","Winter","02",1,3.375,14,NA,FALSE,FALSE,FALSE
"2396",1502092,2015-02-09,2,281.177822022831,"Montag","Winter","02",7,6.875,13,61,FALSE,FALSE,FALSE
"2397",1502102,2015-02-10,2,266.498461599989,"Dienstag","Winter","02",7,7.625,11,NA,FALSE,FALSE,FALSE
"2398",1502112,2015-02-11,2,283.832157618276,"Mittwoch","Winter","02",8,4,5,NA,FALSE,FALSE,FALSE
"2399",1502122,2015-02-12,2,245.235034353123,"Donnerstag","Winter","02",8,2,4,10,FALSE,FALSE,FALSE
"2400",1502132,2015-02-13,2,250.608335314639,"Freitag","Winter","02",8,1.25,6,10,FALSE,FALSE,FALSE
"2401",1502142,2015-02-14,2,417.742376983156,"Samstag","Winter","02",7,1.625,9,28,FALSE,FALSE,FALSE
"2402",1502152,2015-02-15,2,481.860668097093,"Sonntag","Winter","02",7,3.125,16,10,FALSE,FALSE,FALSE
"2403",1502162,2015-02-16,2,286.888417666815,"Montag","Winter","02",8,2,9,10,FALSE,FALSE,FALSE
"2404",1502172,2015-02-17,2,262.907455009083,"Dienstag","Winter","02",6,1.125,7,45,FALSE,FALSE,FALSE
"2405",1502182,2015-02-18,2,248.327220948223,"Mittwoch","Winter","02",3,5.5,12,10,FALSE,FALSE,FALSE
"2406",1502192,2015-02-19,2,284.788201346631,"Donnerstag","Winter","02",0,6.25,13,5,FALSE,FALSE,FALSE
"2407",1502202,2015-02-20,2,313.931874526489,"Freitag","Winter","02",8,3.875,11,71,FALSE,FALSE,FALSE
"2408",1502212,2015-02-21,2,389.388938515412,"Samstag","Winter","02",7,3.875,16,61,FALSE,FALSE,FALSE
"2409",1502222,2015-02-22,2,560.280256054484,"Sonntag","Winter","02",5,5.25,13,0,FALSE,FALSE,FALSE
"2410",1502232,2015-02-23,2,222.509783508774,"Montag","Winter","02",7,4.5,12,61,FALSE,FALSE,FALSE
"2411",1502242,2015-02-24,2,243.882700841609,"Dienstag","Winter","02",7,5.625,12,61,FALSE,FALSE,FALSE
"2412",1502252,2015-02-25,2,247.265053559437,"Mittwoch","Winter","02",5,5.875,10,NA,FALSE,FALSE,FALSE
"2413",1502262,2015-02-26,2,245.520846652551,"Donnerstag","Winter","02",5,6.625,10,0,FALSE,FALSE,FALSE
"2414",1502272,2015-02-27,2,268.705012903315,"Freitag","Winter","02",7,4.5,9,61,FALSE,FALSE,FALSE
"2415",1502282,2015-02-28,2,343.067931178869,"Samstag","Winter","02",3,5.625,10,0,FALSE,FALSE,FALSE
"2416",1503012,2015-03-01,2,435.076835491745,"Sonntag","Frueling","03",7,6.75,15,61,FALSE,FALSE,FALSE
"2417",1503022,2015-03-02,2,254.485164508834,"Montag","Frueling","03",6,5.125,23,61,FALSE,FALSE,FALSE
"2418",1503032,2015-03-03,2,270.361598110118,"Dienstag","Frueling","03",6,5,14,61,FALSE,FALSE,FALSE
"2419",1503042,2015-03-04,2,246.332586657334,"Mittwoch","Frueling","03",6,5,18,61,FALSE,FALSE,FALSE
"2420",1503052,2015-03-05,2,275.116919242864,"Donnerstag","Frueling","03",7,6.625,14,NA,FALSE,FALSE,FALSE
"2421",1503062,2015-03-06,2,297.136244722274,"Freitag","Frueling","03",7,8.125,12,20,FALSE,FALSE,FALSE
"2422",1503072,2015-03-07,2,371.471472262365,"Samstag","Frueling","03",7,10.125,13,0,FALSE,FALSE,FALSE
"2423",1503082,2015-03-08,2,554.721366656377,"Sonntag","Frueling","03",0,14,12,NA,FALSE,FALSE,FALSE
"2424",1503092,2015-03-09,2,280.114708230479,"Montag","Frueling","03",4,8.375,6,NA,FALSE,FALSE,FALSE
"2425",1503102,2015-03-10,2,279.649961183193,"Dienstag","Frueling","03",3,9.5,13,10,FALSE,FALSE,FALSE
"2426",1503112,2015-03-11,2,274.719950167954,"Mittwoch","Frueling","03",0,9.125,12,NA,FALSE,FALSE,FALSE
"2427",1503122,2015-03-12,2,271.057968620896,"Donnerstag","Frueling","03",0,7.125,10,0,FALSE,FALSE,FALSE
"2428",1503132,2015-03-13,2,263.861714656075,"Freitag","Frueling","03",6,4.875,15,NA,FALSE,FALSE,FALSE
"2429",1503142,2015-03-14,2,360.715430654047,"Samstag","Frueling","03",7,5.125,15,NA,FALSE,FALSE,FALSE
"2430",1503152,2015-03-15,2,461.035577320529,"Sonntag","Frueling","03",7,5.75,13,21,FALSE,FALSE,FALSE
"2431",1503162,2015-03-16,2,269.022901877525,"Montag","Frueling","03",2,8.625,13,10,FALSE,FALSE,FALSE
"2432",1503172,2015-03-17,2,296.541237199908,"Dienstag","Frueling","03",1,10.75,11,5,FALSE,FALSE,FALSE
"2433",1503182,2015-03-18,2,292.981913276133,"Mittwoch","Frueling","03",4,10.625,8,NA,FALSE,FALSE,FALSE
"2434",1503192,2015-03-19,2,267.179427626967,"Donnerstag","Frueling","03",0,10.375,9,0,FALSE,FALSE,FALSE
"2435",1503202,2015-03-20,2,299.760479051294,"Freitag","Frueling","03",7,5,9,45,FALSE,FALSE,FALSE
"2436",1503212,2015-03-21,2,383.085780794877,"Samstag","Frueling","03",7,4.5,21,61,FALSE,FALSE,FALSE
"2437",1503222,2015-03-22,2,489.59934551007,"Sonntag","Frueling","03",0,4.375,8,NA,FALSE,FALSE,FALSE
"2438",1503232,2015-03-23,2,292.836479169109,"Montag","Frueling","03",0,7.75,12,NA,FALSE,FALSE,FALSE
"2439",1503242,2015-03-24,2,297.037588138176,"Dienstag","Frueling","03",6,7.875,6,0,FALSE,FALSE,FALSE
"2440",1503252,2015-03-25,2,335.007901867692,"Mittwoch","Frueling","03",6,7.875,14,5,FALSE,FALSE,FALSE
"2441",1503262,2015-03-26,2,303.655812393538,"Donnerstag","Frueling","03",7,7.125,9,0,FALSE,FALSE,FALSE
"2442",1503272,2015-03-27,2,320.938056470297,"Freitag","Frueling","03",7,7,7,61,FALSE,FALSE,FALSE
"2443",1503282,2015-03-28,2,428.350102346051,"Samstag","Frueling","03",7,8.5,10,NA,FALSE,FALSE,FALSE
"2444",1503292,2015-03-29,2,489.846609636217,"Sonntag","Frueling","03",7,8.25,12,61,FALSE,FALSE,FALSE
"2445",1503302,2015-03-30,2,351.715484397675,"Montag","Frueling","03",6,6.5,29,61,FALSE,FALSE,FALSE
"2446",1503312,2015-03-31,2,339.71388362822,"Dienstag","Frueling","03",7,6.375,35,61,FALSE,FALSE,FALSE
"2447",1504012,2015-04-01,2,373.724177525822,"Mittwoch","Frueling","04",4,5,24,22,FALSE,FALSE,TRUE
"2448",1504022,2015-04-02,2,525.476422474447,"Donnerstag","Frueling","04",6,6.5,19,61,FALSE,FALSE,TRUE
"2449",1504042,2015-04-04,2,624.731396612574,"Samstag","Frueling","04",0,8.375,11,NA,FALSE,FALSE,TRUE
"2450",1504052,2015-04-05,2,713.240728417569,"Sonntag","Frueling","04",3,8.625,11,NA,FALSE,TRUE,TRUE
"2451",1504062,2015-04-06,2,728.862922564967,"Montag","Frueling","04",0,7.75,10,NA,FALSE,TRUE,TRUE
"2452",1504072,2015-04-07,2,402.937213841427,"Dienstag","Frueling","04",7,7.75,14,61,FALSE,FALSE,TRUE
"2453",1504082,2015-04-08,2,372.219387571259,"Mittwoch","Frueling","04",2,12,11,NA,FALSE,FALSE,TRUE
"2454",1504092,2015-04-09,2,368.140023251964,"Donnerstag","Frueling","04",2,11.875,7,0,FALSE,FALSE,TRUE
"2455",1504102,2015-04-10,2,449.200853104077,"Freitag","Frueling","04",1,14.125,8,5,FALSE,FALSE,TRUE
"2456",1504112,2015-04-11,2,435.937997165239,"Samstag","Frueling","04",2,16.75,14,61,FALSE,FALSE,TRUE
"2457",1504122,2015-04-12,2,423.167305958991,"Sonntag","Frueling","04",5,12.375,16,NA,FALSE,FALSE,TRUE
"2458",1504132,2015-04-13,2,286.808655322632,"Montag","Frueling","04",4,8.875,21,61,FALSE,FALSE,TRUE
"2459",1504142,2015-04-14,2,297.478196061337,"Dienstag","Frueling","04",7,10.75,17,61,FALSE,FALSE,TRUE
"2460",1504152,2015-04-15,2,284.427934541009,"Mittwoch","Frueling","04",0,15.5,19,5,FALSE,FALSE,TRUE
"2461",1504162,2015-04-16,2,286.72764708972,"Donnerstag","Frueling","04",6,9.375,16,21,FALSE,FALSE,TRUE
"2462",1504172,2015-04-17,2,314.997367966203,"Freitag","Frueling","04",0,10.5,15,NA,FALSE,FALSE,TRUE
"2463",1504182,2015-04-18,2,372.985639347608,"Samstag","Frueling","04",0,10.875,8,NA,FALSE,FALSE,FALSE
"2464",1504192,2015-04-19,2,419.373474076238,"Sonntag","Frueling","04",0,10.125,11,NA,FALSE,FALSE,FALSE
"2465",1504202,2015-04-20,2,291.610305100325,"Montag","Frueling","04",0,14.25,9,NA,FALSE,FALSE,FALSE
"2466",1504212,2015-04-21,2,262.312297451446,"Dienstag","Frueling","04",0,14.625,17,5,FALSE,FALSE,FALSE
"2467",1504222,2015-04-22,2,281.264299329947,"Mittwoch","Frueling","04",0,12.125,7,NA,FALSE,FALSE,FALSE
"2468",1504232,2015-04-23,2,316.964561244097,"Donnerstag","Frueling","04",1,13.625,12,NA,FALSE,FALSE,FALSE
"2469",1504242,2015-04-24,2,311.721136965455,"Freitag","Frueling","04",2,13.875,9,20,FALSE,FALSE,FALSE
"2470",1504252,2015-04-25,2,450.922945775814,"Samstag","Frueling","04",7,13.75,8,63,FALSE,FALSE,FALSE
"2471",1504262,2015-04-26,2,399.820571217996,"Sonntag","Frueling","04",8,7,11,61,FALSE,FALSE,FALSE
"2472",1504272,2015-04-27,2,291.752346251679,"Montag","Frueling","04",4,10.125,11,NA,FALSE,FALSE,FALSE
"2473",1504282,2015-04-28,2,279.639574876652,"Dienstag","Frueling","04",3,10.25,13,NA,FALSE,FALSE,FALSE
"2474",1504292,2015-04-29,2,335.699732620073,"Mittwoch","Frueling","04",5,12.625,12,NA,FALSE,FALSE,FALSE
"2475",1504302,2015-04-30,2,382.494805997457,"Donnerstag","Frueling","04",6,11.375,10,61,FALSE,FALSE,FALSE
"2476",1505022,2015-05-02,2,569.854066374337,"Samstag","Frueling","05",3,11,12,0,FALSE,FALSE,FALSE
"2477",1505032,2015-05-03,2,467.833386599369,"Sonntag","Frueling","05",1,14.75,12,61,FALSE,FALSE,FALSE
"2478",1505042,2015-05-04,2,340.579351605995,"Montag","Frueling","05",5,15.875,13,21,FALSE,FALSE,FALSE
"2479",1505052,2015-05-05,2,295.928590213682,"Dienstag","Frueling","05",4,20,15,95,FALSE,FALSE,FALSE
"2480",1505062,2015-05-06,2,326.950819224427,"Mittwoch","Frueling","05",3,17.125,11,21,FALSE,FALSE,FALSE
"2481",1505072,2015-05-07,2,309.311901434242,"Donnerstag","Frueling","05",6,12,16,21,FALSE,FALSE,FALSE
"2482",1505082,2015-05-08,2,326.333702093022,"Freitag","Frueling","05",2,11.5,11,NA,FALSE,FALSE,FALSE
"2483",1505092,2015-05-09,2,406.907398954341,"Samstag","Frueling","05",7,13.5,14,61,FALSE,FALSE,FALSE
"2484",1505102,2015-05-10,2,492.010489698116,"Sonntag","Frueling","05",2,12.75,18,0,FALSE,FALSE,FALSE
"2485",1505112,2015-05-11,2,336.127629680071,"Montag","Frueling","05",0,19.75,11,NA,FALSE,FALSE,FALSE
"2486",1505122,2015-05-12,2,327.092157926255,"Dienstag","Frueling","05",7,14.625,14,63,FALSE,FALSE,FALSE
"2487",1505132,2015-05-13,2,397.982340133214,"Mittwoch","Frueling","05",7,11.875,16,21,FALSE,FALSE,FALSE
"2488",1505142,2015-05-14,2,490.915769119788,"Donnerstag","Frueling","05",7,11.25,10,20,FALSE,TRUE,FALSE
"2489",1505152,2015-05-15,2,513.805644101383,"Freitag","Frueling","05",6,13.5,9,NA,FALSE,FALSE,TRUE
"2490",1505162,2015-05-16,2,555.445636645735,"Samstag","Frueling","05",7,10.5,11,61,FALSE,FALSE,FALSE
"2491",1505172,2015-05-17,2,562.648232082731,"Sonntag","Frueling","05",3,12.625,17,21,FALSE,FALSE,FALSE
"2492",1505182,2015-05-18,2,328.913429566134,"Montag","Frueling","05",6,11.625,8,61,FALSE,FALSE,FALSE
"2493",1505192,2015-05-19,2,351.146415331786,"Dienstag","Frueling","05",6,10.125,11,63,FALSE,FALSE,FALSE
"2494",1505202,2015-05-20,2,356.207676664304,"Mittwoch","Frueling","05",5,12.25,9,63,FALSE,FALSE,FALSE
"2495",1505212,2015-05-21,2,348.534145245022,"Donnerstag","Frueling","05",6,12.625,10,61,FALSE,FALSE,FALSE
"2496",1505222,2015-05-22,2,374.702368065499,"Freitag","Frueling","05",4,17,12,NA,FALSE,FALSE,FALSE
"2497",1505232,2015-05-23,2,506.664209994684,"Samstag","Frueling","05",5,13.375,8,0,FALSE,FALSE,FALSE
"2498",1505242,2015-05-24,2,602.379870231082,"Sonntag","Frueling","05",2,14.375,8,NA,FALSE,TRUE,FALSE
"2499",1505252,2015-05-25,2,621.867778874006,"Montag","Frueling","05",7,11.75,10,61,FALSE,TRUE,FALSE
"2500",1505262,2015-05-26,2,381.669744982195,"Dienstag","Frueling","05",6,13,14,21,FALSE,FALSE,FALSE
"2501",1505272,2015-05-27,2,358.895155316917,"Mittwoch","Frueling","05",7,12.625,13,61,FALSE,FALSE,FALSE
"2502",1505282,2015-05-28,2,340.514414991475,"Donnerstag","Frueling","05",6,13.125,12,63,FALSE,FALSE,FALSE
"2503",1505292,2015-05-29,2,365.087905303626,"Freitag","Frueling","05",6,14.625,8,61,FALSE,FALSE,FALSE
"2504",1505302,2015-05-30,2,456.734340691111,"Samstag","Frueling","05",4,11.625,15,61,FALSE,FALSE,FALSE
"2505",1505312,2015-05-31,2,457.52825918325,"Sonntag","Frueling","05",7,14.5,10,61,FALSE,FALSE,FALSE
"2506",1506012,2015-06-01,2,335.912287877592,"Montag","Sommer","06",5,14.25,16,NA,FALSE,FALSE,FALSE
"2507",1506022,2015-06-02,2,412.209593794446,"Dienstag","Sommer","06",7,14.25,14,61,FALSE,FALSE,FALSE
"2508",1506032,2015-06-03,2,350.831237309121,"Mittwoch","Sommer","06",6,15.25,18,21,FALSE,FALSE,FALSE
"2509",1506042,2015-06-04,2,366.195368742098,"Donnerstag","Sommer","06",0,16.375,9,0,FALSE,FALSE,FALSE
"2510",1506052,2015-06-05,2,418.393781746112,"Freitag","Sommer","06",0,22.625,9,NA,FALSE,FALSE,FALSE
"2511",1506062,2015-06-06,2,553.131050767354,"Samstag","Sommer","06",3,18.5,19,10,FALSE,FALSE,FALSE
"2512",1506072,2015-06-07,2,527.885017948989,"Sonntag","Sommer","06",4,16.625,15,NA,FALSE,FALSE,FALSE
"2513",1506082,2015-06-08,2,344.695569756106,"Montag","Sommer","06",6,14.375,12,NA,FALSE,FALSE,FALSE
"2514",1506092,2015-06-09,2,315.123749367531,"Dienstag","Sommer","06",3,15.25,8,NA,FALSE,FALSE,FALSE
"2515",1506102,2015-06-10,2,338.309487845224,"Mittwoch","Sommer","06",0,18,7,NA,FALSE,FALSE,FALSE
"2516",1506112,2015-06-11,2,357.852893336956,"Donnerstag","Sommer","06",1,16,10,NA,FALSE,FALSE,FALSE
"2517",1506122,2015-06-12,2,349.536158182539,"Freitag","Sommer","06",0,20.25,10,NA,FALSE,FALSE,FALSE
"2518",1506132,2015-06-13,2,559.888089847911,"Samstag","Sommer","06",6,21.875,12,61,FALSE,FALSE,FALSE
"2519",1506142,2015-06-14,2,486.138237737853,"Sonntag","Sommer","06",7,14.375,12,NA,FALSE,FALSE,FALSE
"2520",1506152,2015-06-15,2,350.589558421955,"Montag","Sommer","06",8,13.625,11,21,FALSE,FALSE,FALSE
"2521",1506162,2015-06-16,2,349.888222729503,"Dienstag","Sommer","06",7,13.625,14,NA,FALSE,FALSE,FALSE
"2522",1506172,2015-06-17,2,380.305703300813,"Mittwoch","Sommer","06",7,16.5,9,61,FALSE,FALSE,FALSE
"2523",1506182,2015-06-18,2,332.820567048363,"Donnerstag","Sommer","06",7,13.25,13,61,FALSE,FALSE,FALSE
"2524",1506192,2015-06-19,2,346.690336157535,"Freitag","Sommer","06",7,14.25,14,61,FALSE,FALSE,FALSE
"2525",1506202,2015-06-20,2,571.278131371528,"Samstag","Sommer","06",5,17.125,13,NA,TRUE,FALSE,FALSE
"2526",1506212,2015-06-21,2,553.599170821681,"Sonntag","Sommer","06",6,15.75,6,NA,TRUE,FALSE,FALSE
"2527",1506222,2015-06-22,2,412.309330067662,"Montag","Sommer","06",5,13.5,8,61,TRUE,FALSE,FALSE
"2528",1506232,2015-06-23,2,423.1358501964,"Dienstag","Sommer","06",5,16.5,10,21,TRUE,FALSE,FALSE
"2529",1506242,2015-06-24,2,479.943327331225,"Mittwoch","Sommer","06",8,12.625,14,61,TRUE,FALSE,FALSE
"2530",1506252,2015-06-25,2,484.513720535521,"Donnerstag","Sommer","06",6,17.125,8,21,TRUE,FALSE,FALSE
"2531",1506262,2015-06-26,2,517.667163948615,"Freitag","Sommer","06",7,19.25,5,61,TRUE,FALSE,FALSE
"2532",1506272,2015-06-27,2,708.700690129254,"Samstag","Sommer","06",7,19.375,16,61,TRUE,FALSE,FALSE
"2533",1506282,2015-06-28,2,686.349904220686,"Sonntag","Sommer","06",2,19.875,10,NA,TRUE,FALSE,FALSE
"2534",1506292,2015-06-29,2,455.623242772356,"Montag","Sommer","06",3,21.5,12,NA,FALSE,FALSE,FALSE
"2535",1506302,2015-06-30,2,456.688693628606,"Dienstag","Sommer","06",3,20.25,9,NA,FALSE,FALSE,FALSE
"2536",1507012,2015-07-01,2,430.397456895632,"Mittwoch","Sommer","07",0,23.125,13,NA,FALSE,FALSE,FALSE
"2537",1507022,2015-07-02,2,380.075233434005,"Donnerstag","Sommer","07",0,27.375,12,NA,FALSE,FALSE,FALSE
"2538",1507032,2015-07-03,2,432.888287340422,"Freitag","Sommer","07",1,25.625,10,NA,FALSE,FALSE,FALSE
"2539",1507042,2015-07-04,2,667.545326269141,"Samstag","Sommer","07",0,26.5,10,NA,FALSE,FALSE,FALSE
"2540",1507052,2015-07-05,2,571.220211930273,"Sonntag","Sommer","07",4,25.25,9,21,FALSE,FALSE,FALSE
"2541",1507062,2015-07-06,2,435.547290335414,"Montag","Sommer","07",3,19.875,16,NA,FALSE,FALSE,FALSE
"2542",1507072,2015-07-07,2,424.75865459342,"Dienstag","Sommer","07",4,24.75,9,61,FALSE,FALSE,FALSE
"2543",1507082,2015-07-08,2,406.197372488758,"Mittwoch","Sommer","07",6,16.625,16,63,FALSE,FALSE,FALSE
"2544",1507092,2015-07-09,2,400.061396607868,"Donnerstag","Sommer","07",6,14.375,24,61,FALSE,FALSE,FALSE
"2545",1507102,2015-07-10,2,419.920725517909,"Freitag","Sommer","07",3,16.125,18,21,FALSE,FALSE,FALSE
"2546",1507112,2015-07-11,2,579.775873809484,"Samstag","Sommer","07",6,17.75,9,21,FALSE,FALSE,FALSE
"2547",1507122,2015-07-12,2,638.240827319641,"Sonntag","Sommer","07",7,19.25,12,61,FALSE,FALSE,FALSE
"2548",1507132,2015-07-13,2,484.644303422986,"Montag","Sommer","07",6,19.375,11,NA,FALSE,FALSE,FALSE
"2549",1507142,2015-07-14,2,494.642623603643,"Dienstag","Sommer","07",3,19.625,9,0,FALSE,FALSE,FALSE
"2550",1507152,2015-07-15,2,517.878028741276,"Mittwoch","Sommer","07",3,20.125,14,NA,FALSE,FALSE,FALSE
"2551",1507162,2015-07-16,2,498.959441029325,"Donnerstag","Sommer","07",4,18.75,7,NA,FALSE,FALSE,FALSE
"2552",1507172,2015-07-17,2,533.38199646267,"Freitag","Sommer","07",4,23.25,12,21,FALSE,FALSE,FALSE
"2553",1507182,2015-07-18,2,677.199908361688,"Samstag","Sommer","07",2,20.875,16,NA,FALSE,FALSE,FALSE
"2554",1507192,2015-07-19,2,713.948758860807,"Sonntag","Sommer","07",7,14.5,5,63,FALSE,FALSE,FALSE
"2555",1507202,2015-07-20,2,566.157537334118,"Montag","Sommer","07",6,18.375,12,20,FALSE,FALSE,TRUE
"2556",1507212,2015-07-21,2,556.009113808745,"Dienstag","Sommer","07",3,21.375,16,0,FALSE,FALSE,TRUE
"2557",1507222,2015-07-22,2,597.576041552763,"Mittwoch","Sommer","07",2,23.75,12,0,FALSE,FALSE,TRUE
"2558",1507232,2015-07-23,2,600.414019091748,"Donnerstag","Sommer","07",5,18.375,12,61,FALSE,FALSE,TRUE
"2559",1507242,2015-07-24,2,578.637666776062,"Freitag","Sommer","07",7,19.375,10,NA,FALSE,FALSE,TRUE
"2560",1507252,2015-07-25,2,672.206275477328,"Samstag","Sommer","07",6,20,10,95,FALSE,FALSE,TRUE
"2561",1507262,2015-07-26,2,705.589263265344,"Sonntag","Sommer","07",5,16.75,19,61,FALSE,FALSE,TRUE
"2562",1507272,2015-07-27,2,596.420841559454,"Montag","Sommer","07",7,15.875,8,61,FALSE,FALSE,TRUE
